tracklet_id,flight_id,cls,n_steps,n_obs,mean_dir_deg,R,rayleigh_p,median_inlier,disp_px,trusted
1193,140,1,3,4,174.26,0.7256,0.221271,0.7931,24.57,False
1194,140,1,3,4,149.52,0.6837,0.268006,0.7931,40.64,False
1195,140,1,3,4,353.34,0.6728,0.280987,0.7931,2.03,False
1196,140,1,2,3,194.19,0.0271,0.998866,0.8106,6.61,False
1197,141,1,8,9,299.81,0.347,0.394407,0.2805,350.82,False
1198,141,1,23,24,9.51,0.2112,0.362351,0.3939,738.14,False
1199,141,1,3,4,288.49,0.9897,0.036946,0.5701,274.46,False
1200,141,1,0,1,,0.0,1.0,0.0,0.0,False
1201,141,1,0,1,,0.0,1.0,0.0,0.0,False
1202,141,1,1,2,141.96,1.0,0.512221,0.231,351.91,False
1203,141,1,43,44,96.1,0.3754,0.002,0.6716,663.71,False
1204,141,1,24,25,147.77,0.1078,0.760459,0.713,146.51,False
1205,141,1,9,10,94.49,0.564,0.05276,0.5417,607.16,False
1206,141,1,2,3,85.69,0.9811,0.151593,0.4783,214.76,False
1207,141,1,21,22,77.88,0.0336,0.977092,0.732,137.57,False
1208,141,1,7,8,95.96,0.3861,0.365903,0.732,9.86,False
1209,141,1,7,8,282.35,0.3872,0.363701,0.6716,300.79,False
1210,141,1,3,4,269.76,0.9182,0.068453,0.7479,212.26,False
1211,141,1,15,16,357.66,0.0303,0.986752,0.7402,12.54,False
1212,141,1,19,20,345.45,0.0708,0.911238,0.7521,747.69,False
1213,141,1,4,5,90.02,0.8452,0.04656,0.7356,305.02,False
1214,141,1,8,9,0.21,0.0628,0.970823,0.7511,40.37,False
1215,141,1,7,8,122.06,0.5194,0.152787,0.7521,256.26,False
1216,141,1,6,7,60.82,0.0212,0.997536,0.8342,19.1,False
1217,141,1,6,7,211.53,0.178,0.838646,0.8342,6.62,False
1218,141,1,6,7,300.47,0.2864,0.630968,0.8342,101.34,False
1219,141,1,6,7,93.65,0.3041,0.594177,0.8342,86.0,False
1220,141,1,6,7,260.29,0.3194,0.562443,0.8342,87.25,False
1221,141,1,6,7,351.53,0.0414,0.990576,0.8342,65.94,False
1222,142,1,48,49,353.54,0.2394,0.063092,0.6931,1104.84,False
1223,142,1,2,3,351.8,0.0086,0.999887,0.7235,0.54,False
1224,142,1,4,5,297.02,0.7367,0.111222,0.6587,275.73,False
1225,142,1,2,3,230.09,0.6486,0.495876,0.7235,94.47,False
1226,142,1,30,31,32.13,0.2263,0.216405,0.6931,1131.07,False
1227,142,1,5,6,281.93,0.5928,0.177175,0.654,152.87,False
1228,142,1,4,5,107.83,0.5088,0.380467,0.6587,185.67,False
1229,142,1,2,3,280.12,0.9899,0.144788,0.6587,152.3,False
1230,142,1,13,14,31.71,0.4224,0.096863,0.6634,896.04,False
1231,142,1,21,22,57.9,0.2376,0.309231,0.7721,129.7,False
1232,142,1,21,22,40.63,0.3814,0.045213,0.7721,193.23,False
1233,142,1,9,10,102.03,0.1026,0.914077,0.8233,55.0,False
1234,142,1,22,23,21.7,0.1007,0.803549,0.7542,410.17,False
1235,142,1,7,8,39.94,0.4374,0.271208,0.8234,54.76,False
1236,142,1,9,10,58.31,0.2005,0.707975,0.8233,223.86,False
1237,142,1,9,10,34.75,0.2947,0.470292,0.8233,133.66,False
1238,142,1,5,6,46.88,0.2885,0.68199,0.8272,194.47,False
1239,142,1,7,8,90.58,0.1869,0.79518,0.8233,128.26,False
1240,142,1,8,9,30.4,0.2876,0.530811,0.7779,29.48,False
1241,142,1,8,9,350.09,0.2615,0.593579,0.7779,202.34,False
1242,142,1,8,9,294.3,0.4208,0.249413,0.6131,291.27,False
1243,142,1,6,7,333.69,0.346,0.507527,0.6323,402.52,False
1244,142,1,6,7,52.16,0.2619,0.681107,0.6323,284.66,False
1245,142,1,5,6,319.82,0.5019,0.299047,0.7363,242.23,False
1246,142,1,4,5,297.27,0.8622,0.039674,0.6131,280.83,False
1247,142,1,3,4,330.55,0.8458,0.11369,0.5283,336.02,False
1248,142,1,2,3,303.02,0.9935,0.142107,0.5281,352.83,False
1249,142,1,1,2,84.89,1.0,0.512221,0.3582,167.83,False
1250,142,1,1,2,139.81,1.0,0.512221,0.3582,348.98,False
1251,142,1,15,16,76.82,0.1244,0.798152,0.717,227.69,False
1252,142,1,6,7,74.97,0.7483,0.027039,0.8072,220.43,True
1253,142,1,16,17,3.47,0.1036,0.846395,0.7104,21.79,False
1254,142,1,14,15,317.61,0.1149,0.836287,0.7287,214.32,False
1255,142,1,14,15,356.66,0.2466,0.434432,0.7287,205.6,False
1256,142,1,5,6,76.11,0.229,0.786998,0.8166,35.24,False
1257,142,1,8,9,50.46,0.6641,0.023807,0.8072,170.41,True
1258,142,1,14,15,349.37,0.3035,0.280158,0.7287,218.98,False
1259,142,1,27,28,359.42,0.2055,0.322625,0.6171,410.82,False
1260,142,1,1,2,70.43,1.0,0.512221,0.8289,35.86,False
1261,142,1,9,10,4.71,0.1794,0.758932,0.7978,99.19,False
1262,142,1,7,8,357.85,0.3536,0.432358,0.7978,144.9,False
1263,142,1,16,17,316.57,0.4784,0.023111,0.6768,456.49,False
1264,142,1,16,17,325.85,0.3395,0.158851,0.6768,429.29,False
1265,142,1,4,5,82.95,0.7427,0.106634,0.8072,5.55,False
1266,142,1,13,14,251.18,0.3841,0.147457,0.717,162.03,False
1267,142,1,11,12,279.29,0.1371,0.820112,0.717,223.45,False
1268,142,1,8,9,241.96,0.2966,0.509517,0.7104,5.43,False
1269,142,1,11,12,310.81,0.8103,0.000158,0.6324,389.15,True
1270,142,1,5,6,312.69,0.4488,0.385601,0.5297,237.15,False
1271,142,1,3,4,166.88,0.1589,0.937942,0.5297,64.85,False
1272,142,1,8,9,95.69,0.3974,0.291671,0.5788,177.38,False
1273,142,1,5,6,78.0,0.7932,0.033772,0.5622,323.68,True
1274,142,1,8,9,21.59,0.1914,0.757695,0.5788,165.93,False
1275,142,1,1,2,145.8,1.0,0.512221,0.5622,6.33,False
1276,142,1,8,9,6.22,0.4554,0.19413,0.5788,161.21,False
1277,142,1,7,8,31.75,0.2076,0.75318,0.5953,162.08,False
1278,142,1,5,6,51.75,0.3694,0.529854,0.7038,227.25,False
1279,142,1,5,6,120.39,0.0377,0.993583,0.7038,356.7,False
1280,143,0,27,28,270.25,0.455,0.003031,0.9149,314.23,False
1281,143,0,32,33,245.59,0.3859,0.007623,0.9051,320.98,False
1282,143,0,9,10,253.79,0.6693,0.013293,0.7116,257.02,True
1283,143,0,10,11,242.97,0.7497,0.001721,0.741,266.75,True
1284,143,0,22,23,254.46,0.5619,0.000598,0.8788,248.74,True
1285,143,0,9,10,237.53,0.5374,0.070824,0.7116,206.24,False
1286,143,0,29,30,251.13,0.3224,0.047782,0.9149,295.25,False
1287,143,0,31,32,284.64,0.1102,0.689828,0.9092,187.51,False
1288,143,0,24,25,251.72,0.414,0.014812,0.9207,209.16,False
1289,143,0,6,7,289.66,0.3472,0.505005,0.6522,137.35,False
1290,143,0,27,28,262.17,0.4931,0.001023,0.9149,227.85,False
1291,143,0,20,21,259.38,0.3367,0.102781,0.9207,314.66,False
1292,143,0,9,10,246.73,0.5677,0.050583,0.7816,332.76,False
1293,143,0,17,18,276.22,0.5656,0.003124,0.9092,230.38,True
1294,143,0,3,4,304.72,0.6335,0.329663,0.6524,107.16,False
1295,143,0,25,26,262.91,0.2801,0.140703,0.9264,303.02,False
1296,143,0,14,15,253.61,0.472,0.041281,0.894,116.05,False
1297,143,0,21,22,152.63,0.0202,0.991633,0.9322,178.35,False
1298,143,0,13,14,251.5,0.2916,0.33779,0.8788,68.86,False
1299,143,0,2,3,157.19,0.9404,0.18493,0.7928,1.67,False
1300,143,0,0,1,,0.0,1.0,0.0,0.0,False
1301,143,0,3,4,246.11,0.3205,0.767518,0.6524,44.38,False
1302,143,0,21,22,271.52,0.2986,0.154244,0.9322,54.44,False
1303,143,0,23,24,262.39,0.4587,0.006686,0.9264,285.66,False
1304,143,0,16,17,272.28,0.4066,0.069011,0.9293,316.81,False
1305,143,0,23,24,327.46,0.1875,0.450199,0.9264,237.04,False
1306,143,0,7,8,267.11,0.6832,0.031676,0.9149,296.89,True
1307,143,0,9,10,276.97,0.6915,0.009435,0.8788,315.81,True
1308,143,0,5,6,249.77,0.8347,0.021197,0.8788,333.17,True
1309,143,0,3,4,281.7,0.9767,0.041765,0.9149,255.18,False
1310,143,0,9,10,275.45,0.7033,0.007789,0.9149,311.44,True
1311,143,0,42,43,190.12,0.0313,0.960122,0.9206,29.13,False
1312,143,0,50,51,66.31,0.0379,0.931238,0.8956,755.14,False
1313,143,0,14,15,264.91,0.2886,0.317217,0.938,167.65,False
1314,143,0,17,18,258.03,0.2916,0.238504,0.9322,356.08,False
1315,143,0,17,18,269.32,0.3373,0.144895,0.9298,349.67,False
1316,143,0,12,13,272.72,0.6175,0.007602,0.9477,333.65,True
1317,143,0,46,47,66.19,0.1991,0.161759,0.8956,822.99,False
1318,143,0,10,11,264.89,0.3223,0.363185,0.9534,279.03,False
1319,143,0,12,13,262.96,0.6286,0.00621,0.9477,264.98,True
1320,143,0,3,4,313.17,0.1524,0.942761,0.9549,31.27,False
1321,143,0,10,11,235.39,0.7783,0.000897,0.9534,268.24,True
1322,143,0,10,11,274.18,0.5774,0.031291,0.9154,283.19,True
1323,143,0,1,2,262.7,1.0,0.512221,0.9519,2.63,False
1324,143,0,20,21,91.81,0.2703,0.234285,0.8937,293.34,False
1325,143,0,6,7,105.75,0.8847,0.003701,0.9073,262.29,True
1326,143,0,18,19,79.74,0.453,0.022579,0.9073,322.79,False
1327,143,0,19,20,95.49,0.5771,0.001147,0.88,246.67,True
1328,143,0,18,19,79.96,0.4273,0.035066,0.8937,89.01,False
1329,143,0,21,22,108.93,0.4284,0.019297,0.8787,232.15,False
1330,143,0,11,12,71.62,0.668,0.004838,0.9325,298.99,True
1331,143,0,5,6,90.02,0.9197,0.006462,0.9395,245.04,True
1332,143,0,9,10,50.84,0.3925,0.256474,0.9395,288.84,False
1333,143,0,5,6,87.66,0.9789,0.001943,0.9395,251.42,True
1334,143,0,19,20,85.79,0.4092,0.039394,0.8787,205.98,False
1335,143,0,10,11,84.3,0.573,0.03318,0.9434,193.16,True
1336,143,0,7,8,118.39,0.2436,0.675901,0.953,257.85,False
1337,143,0,16,17,94.28,0.2912,0.26109,0.8794,301.33,False
1338,143,0,16,17,81.43,0.4297,0.049704,0.8794,340.88,False
1339,143,0,18,19,72.59,0.3823,0.070276,0.8634,112.52,False
1340,143,0,16,17,246.52,0.0988,0.859324,0.8794,241.99,False
1341,143,0,18,19,54.49,0.2356,0.373501,0.8634,95.92,False
1342,143,0,16,17,82.85,0.3719,0.108613,0.8794,251.41,False
1343,143,0,11,12,123.29,0.2068,0.635046,0.9395,320.93,False
1344,143,0,13,14,72.41,0.4204,0.099098,0.9325,234.85,False
1345,143,0,17,18,91.34,0.5138,0.009303,0.8787,291.75,True
1346,143,0,11,12,65.48,0.6762,0.004147,0.9395,315.83,True
1347,143,0,13,14,86.44,0.341,0.223987,0.8787,45.34,False
1348,143,0,13,14,83.55,0.3934,0.13374,0.8385,249.5,False
1349,143,0,13,14,85.55,0.4024,0.121357,0.8385,253.36,False
1350,143,0,9,10,83.68,0.2718,0.527458,0.8139,123.55,False
1351,143,0,7,8,107.22,0.1488,0.865196,0.814,44.18,False
1352,143,0,5,6,101.3,0.9626,0.002861,0.7725,140.64,True
1353,143,0,3,4,126.31,0.5678,0.417547,0.8139,109.26,False
1354,143,0,3,4,108.43,0.9625,0.047509,0.6725,108.68,False
1355,144,1,63,64,8.93,0.5035,0.0,0.5,1411.01,True
1356,145,1,38,39,97.6,0.379,0.003726,0.6019,44.33,False
1357,146,1,59,60,158.27,0.0824,0.671717,0.6359,846.57,False
1358,146,1,64,65,357.62,0.165,0.175298,0.6504,674.49,False
1359,146,1,30,31,227.9,0.1623,0.45725,0.6766,268.58,False
1360,146,1,58,59,286.54,0.1639,0.211257,0.6314,732.61,False
1361,146,1,34,35,10.56,0.07,0.84824,0.7197,164.45,False
1362,146,1,47,48,99.83,0.1122,0.556099,0.6269,839.16,False
1363,146,1,33,34,46.97,0.1875,0.315693,0.6476,849.71,False
1364,146,1,27,28,30.98,0.3099,0.073739,0.6443,821.14,False
1365,147,1,33,34,215.61,0.1866,0.319225,0.7366,11.7,False
1366,147,1,29,30,212.6,0.4899,0.000673,0.7248,51.32,False
1367,147,1,35,36,250.56,0.1223,0.595566,0.7418,161.63,False
1368,147,1,32,33,297.02,0.1109,0.678132,0.7392,47.76,False
1369,147,1,48,49,287.66,0.2785,0.023358,0.7426,459.66,False
1370,147,1,57,58,286.08,0.0553,0.841154,0.743,198.91,False
1371,147,1,11,12,269.14,0.43,0.130642,0.8072,207.27,False
1372,147,1,11,12,20.99,0.1445,0.802139,0.8072,19.53,False
1373,147,1,24,25,273.48,0.5109,0.001374,0.7647,100.5,True
1374,147,1,18,19,285.87,0.0992,0.841392,0.7872,215.82,False
1375,147,1,0,1,,0.0,1.0,0.0,0.0,False
1376,147,1,5,6,246.94,0.1862,0.854118,0.761,61.9,False
1377,147,1,10,11,0.28,0.06,0.966364,0.7355,144.84,False
1378,147,1,0,1,,0.0,1.0,0.0,0.0,False
1379,147,1,5,6,308.88,0.2153,0.809375,0.761,80.55,False
1380,147,1,0,1,,0.0,1.0,0.0,0.0,False
1381,147,1,0,1,,0.0,1.0,0.0,0.0,False
1382,147,1,6,7,152.72,0.0815,0.963992,0.7112,54.75,False
1383,147,1,0,1,,0.0,1.0,0.0,0.0,False
1384,147,1,0,1,,0.0,1.0,0.0,0.0,False
1385,147,1,10,11,308.27,0.2121,0.649138,0.758,271.03,False
1386,147,1,0,1,,0.0,1.0,0.0,0.0,False
1387,147,1,0,1,,0.0,1.0,0.0,0.0,False
1388,147,1,0,1,,0.0,1.0,0.0,0.0,False
1389,147,1,0,1,,0.0,1.0,0.0,0.0,False
1390,147,1,0,1,,0.0,1.0,0.0,0.0,False
1391,147,1,0,1,,0.0,1.0,0.0,0.0,False
1392,147,1,0,1,,0.0,1.0,0.0,0.0,False
1393,148,1,1,2,62.48,1.0,0.512221,0.8651,10.53,False
1394,149,1,10,11,285.78,0.0794,0.941747,0.706,5.32,False
1395,150,2,20,21,144.46,0.338,0.100998,0.6779,266.88,False
1396,150,2,16,17,189.23,0.6282,0.001048,0.8603,156.57,True
1397,150,2,15,16,254.49,0.4303,0.059851,0.865,61.12,False
1398,150,1,42,43,327.35,0.0774,0.779418,0.7107,354.64,False
1399,150,1,39,40,244.13,0.2236,0.142503,0.7122,278.63,False
1400,150,1,22,23,283.39,0.1147,0.752789,0.7508,309.87,False
1401,150,1,22,23,223.99,0.2607,0.226125,0.7508,317.06,False
1402,150,1,26,27,219.46,0.291,0.110083,0.7302,397.96,False
1403,151,1,58,59,135.75,0.074,0.729336,0.7922,38.14,False
1404,151,1,58,59,6.67,0.1051,0.528992,0.7922,22.86,False
1405,151,1,55,56,47.12,0.1638,0.229577,0.7928,193.68,False
1406,151,1,58,59,71.6,0.1898,0.123771,0.8006,14.16,False
1407,151,1,57,58,45.26,0.2086,0.083253,0.8085,38.07,False
1408,152,0,37,38,300.03,0.2392,0.120251,0.7466,11.61,False
1409,152,0,35,36,211.96,0.1345,0.534203,0.7439,2.23,False
1410,152,0,37,38,283.62,0.1943,0.248765,0.757,8.1,False
1411,152,0,23,24,320.37,0.1582,0.567311,0.757,6.16,False
1412,152,0,34,35,216.9,0.2345,0.154552,0.7999,8.01,False
1413,152,0,35,36,235.22,0.3771,0.006146,0.8167,22.05,False
1414,152,0,40,41,163.02,0.1109,0.61436,0.8169,69.61,False
1415,152,0,35,36,213.15,0.0917,0.747634,0.8167,8.93,False
1416,152,0,36,37,216.56,0.2109,0.202591,0.8194,4.43,False
1417,152,0,30,31,217.9,0.2893,0.080262,0.8237,9.73,False
1418,152,0,16,17,187.55,0.2306,0.433881,0.8316,5.56,False
1419,152,0,12,13,14.6,0.036,0.985192,0.8366,115.12,False
1420,152,0,6,7,9.1,0.6469,0.076262,0.8355,7.96,False
1421,155,0,21,22,47.32,0.3368,0.091346,0.5505,938.93,False
1422,155,0,22,23,87.01,0.2489,0.258573,0.5367,839.36,False
1423,155,0,22,23,332.21,0.0963,0.818752,0.5367,590.42,False
1424,155,0,14,15,270.54,0.1585,0.710943,0.5114,687.07,False
1425,155,0,28,29,337.96,0.2778,0.114943,0.3886,1139.53,False
1426,155,0,12,13,351.2,0.153,0.762657,0.5114,606.92,False
1427,155,0,14,15,9.01,0.2527,0.416517,0.3797,183.59,False
1428,155,0,12,13,72.81,0.1926,0.650241,0.3797,80.76,False
1429,155,0,15,16,109.74,0.1565,0.699542,0.3849,604.98,False
1430,155,0,14,15,42.77,0.1437,0.755635,0.3797,109.1,False
1431,155,0,14,15,97.79,0.2189,0.519739,0.3797,47.75,False
1432,155,0,9,10,253.7,0.1476,0.830055,0.3849,255.75,False
1433,155,0,1,2,29.2,1.0,0.512221,0.3194,1.76,False
1434,155,0,16,17,351.91,0.1757,0.61758,0.4553,552.31,False
1435,155,0,22,23,306.69,0.1295,0.696044,0.3154,1488.3,False
1436,155,0,6,7,21.02,0.1279,0.913416,0.2702,605.18,False
1437,155,0,4,5,118.75,0.3204,0.691353,0.3002,44.71,False
1438,162,0,28,29,268.91,0.1819,0.399663,0.8,502.86,False
1439,162,0,25,26,192.27,0.0756,0.869066,0.7904,291.26,False
1440,162,0,28,29,279.12,0.0846,0.820894,0.8222,461.52,False
1441,162,0,28,29,45.15,0.0905,0.797998,0.8222,229.81,False
1442,162,0,6,7,107.59,0.1869,0.823677,0.799,30.71,False
1443,162,0,17,18,230.91,0.0827,0.893034,0.8114,102.63,False
1444,162,0,27,28,206.41,0.0265,0.981531,0.8226,42.9,False
1445,162,0,22,23,204.39,0.1349,0.675102,0.8166,180.07,False
1446,162,0,11,12,280.15,0.2416,0.536845,0.8105,35.37,False
1447,162,0,12,13,264.69,0.134,0.812577,0.81,60.49,False
1448,162,0,25,26,12.54,0.21,0.335448,0.8237,42.13,False
1449,162,0,6,7,242.54,0.2603,0.684331,0.8459,49.69,False
1450,162,0,15,16,292.01,0.1721,0.64869,0.859,426.38,False
1451,162,0,31,32,178.34,0.0442,0.942139,0.7904,765.96,False
1452,162,0,12,13,253.76,0.1161,0.855962,0.8726,373.01,False
1453,162,0,25,26,95.65,0.1999,0.371974,0.7696,224.32,False
1454,162,0,23,24,60.77,0.1508,0.597912,0.7696,394.19,False
1455,162,0,23,24,315.93,0.1333,0.669209,0.7696,200.89,False
1456,162,0,19,20,13.23,0.0461,0.961344,0.7696,33.34,False
1457,162,0,20,21,137.59,0.1901,0.491071,0.7671,223.76,False
1458,162,0,16,17,356.17,0.2533,0.363977,0.7671,93.28,False
1459,162,0,14,15,235.58,0.254,0.412827,0.778,64.26,False
1460,162,0,15,16,52.11,0.2227,0.482927,0.7772,56.59,False
1461,162,0,13,14,81.12,0.0847,0.914121,0.7789,167.02,False
1462,162,0,0,1,,0.0,1.0,0.0,0.0,False
1463,162,0,1,2,357.5,1.0,0.512221,0.7026,0.75,False
1464,163,0,11,12,98.6,0.3477,0.270357,0.7389,13.98,False
1465,163,0,33,34,300.67,0.1563,0.449684,0.7588,323.08,False
1466,163,0,11,12,8.97,0.1951,0.668052,0.7389,83.66,False
1467,163,0,8,9,21.59,0.4781,0.162542,0.7572,7.68,False
1468,163,0,5,6,150.65,0.2874,0.683993,0.778,4.79,False
1469,163,0,11,12,318.54,0.2042,0.642322,0.7389,150.91,False
1470,163,0,3,4,338.08,0.6168,0.351244,0.6864,71.33,False
1471,163,0,18,19,71.12,0.1657,0.616607,0.7942,301.75,False
1472,163,0,3,4,119.18,0.9951,0.035031,0.7073,227.08,False
1473,163,0,5,6,113.06,0.8944,0.009612,0.7588,307.87,True
1474,163,0,6,7,115.78,0.6082,0.106337,0.7827,220.6,False
1475,163,0,3,4,91.36,0.4158,0.636382,0.7084,198.7,False
1476,163,0,20,21,272.81,0.1216,0.748637,0.7942,256.26,False
1477,163,0,6,7,104.63,0.634,0.085537,0.8256,301.82,False
1478,163,0,7,8,111.77,0.5563,0.11304,0.8211,214.74,False
1479,163,0,12,13,115.35,0.132,0.817637,0.8301,190.95,False
1480,163,0,12,13,95.01,0.2607,0.451717,0.8301,299.06,False
1481,163,0,20,21,58.36,0.0597,0.932842,0.7796,65.95,False
1482,163,0,11,12,116.45,0.4135,0.153348,0.8211,222.55,False
1483,163,0,15,16,108.2,0.1616,0.683104,0.7773,63.47,False
1484,163,0,14,15,85.02,0.0041,0.999773,0.7586,62.3,False
1485,163,0,22,23,301.5,0.1491,0.618455,0.7419,66.24,False
1486,163,0,14,15,322.31,0.1174,0.829643,0.7151,124.43,False
1487,163,0,16,17,95.01,0.1932,0.55769,0.7227,172.75,False
1488,163,0,15,16,91.09,0.2927,0.281166,0.7239,244.78,False
1489,163,0,1,2,258.79,1.0,0.512221,0.7773,59.77,False
1490,163,0,6,7,292.53,0.6647,0.064786,0.7151,272.22,False
1491,163,0,6,7,303.23,0.7284,0.033867,0.7151,271.24,True
1492,163,0,7,8,292.19,0.7048,0.024412,0.7215,272.23,True
1493,163,0,5,6,315.57,0.6903,0.087494,0.7131,273.65,False
1494,163,0,9,10,239.03,0.1828,0.750966,0.7719,268.04,False
1495,163,0,22,23,128.4,0.0545,0.938132,0.7643,31.53,False
1496,163,0,22,23,113.25,0.1509,0.611132,0.7643,48.81,False
1497,163,0,4,5,246.22,0.3741,0.602032,0.8337,206.99,False
1498,163,0,3,4,257.24,0.4966,0.519074,0.8213,198.01,False
1499,175,0,18,19,116.13,0.3478,0.112681,0.807,212.4,False
1500,175,0,18,19,121.66,0.186,0.542819,0.807,147.21,False
1501,175,0,13,14,121.76,0.4879,0.042108,0.8273,342.62,False
1502,175,0,13,14,79.52,0.3283,0.250576,0.8273,302.94,False
1503,175,0,0,1,,0.0,1.0,0.0,0.0,False
1504,175,0,10,11,116.25,0.2674,0.500776,0.8301,317.85,False
1505,175,0,20,21,102.22,0.1382,0.687722,0.794,96.68,False
1506,175,0,16,17,92.03,0.2313,0.431663,0.807,240.51,False
1507,175,0,15,16,47.73,0.1879,0.596723,0.8163,140.35,False
1508,175,0,51,52,27.6,0.022,0.975903,0.7967,498.14,False
1509,175,0,2,3,49.53,0.1314,0.973704,0.8012,0.43,False
1510,175,0,7,8,76.53,0.3615,0.41576,0.7977,181.15,False
1511,175,0,3,4,76.49,0.5113,0.497816,0.8163,81.84,False
1512,175,0,1,2,327.07,1.0,0.512221,0.7861,1.45,False
1513,175,0,5,6,137.22,0.4947,0.310139,0.7903,334.88,False
1514,175,0,45,46,57.51,0.2147,0.125622,0.7877,88.34,False
1515,175,0,7,8,88.69,0.084,0.955016,0.7581,2.09,False
1516,175,0,5,6,335.88,0.1667,0.881349,0.7581,254.39,False
1517,175,0,4,5,93.89,0.2885,0.742324,0.7117,83.26,False
1518,175,0,4,5,91.85,0.4765,0.431442,0.7117,291.78,False
1519,175,0,2,3,179.5,0.0297,0.998643,0.5477,1.67,False
1520,175,0,39,40,54.51,0.2447,0.096304,0.7877,291.29,False
1521,175,0,17,18,357.31,0.239,0.384275,0.8026,311.63,False
1522,175,0,30,31,68.14,0.1441,0.540197,0.8045,189.89,False
1523,175,0,34,35,41.5,0.1434,0.500378,0.7997,238.26,False
1524,175,0,24,25,34.1,0.1706,0.502185,0.8045,243.94,False
1525,175,0,11,12,259.65,0.2343,0.557366,0.681,254.68,False
1526,175,0,35,36,353.41,0.1122,0.64707,0.7877,141.07,False
1527,175,0,12,13,355.6,0.2455,0.494928,0.8313,190.84,False
1528,175,0,31,32,87.25,0.2753,0.09479,0.8064,45.1,False
1529,175,0,6,7,70.42,0.2725,0.65955,0.8582,3.42,False
1530,175,0,32,33,94.93,0.1835,0.343,0.8015,11.25,False
1531,175,0,9,10,3.67,0.3241,0.400049,0.8601,282.0,False
1532,175,0,8,9,22.74,0.3445,0.399795,0.8497,112.95,False
1533,175,0,10,11,7.03,0.1374,0.835132,0.8329,142.33,False
1534,175,0,29,30,2.05,0.3321,0.039443,0.7967,443.47,False
1535,175,0,8,9,19.91,0.3386,0.412788,0.8497,193.85,False
1536,175,0,29,30,132.98,0.6297,3e-06,0.7967,76.08,True
1537,175,0,25,26,3.95,0.3129,0.085545,0.7967,104.07,False
1538,175,0,19,20,24.17,0.1605,0.618897,0.8064,205.26,False
1539,175,0,6,7,237.74,0.3064,0.589376,0.8497,118.67,False
1540,175,0,25,26,17.6,0.1745,0.471633,0.7877,330.33,False
1541,175,0,16,17,46.11,0.1499,0.704479,0.8015,135.49,False
1542,175,0,13,14,297.85,0.1804,0.663582,0.824,311.31,False
1543,175,0,13,14,19.91,0.0696,0.941076,0.7877,95.89,False
1544,175,0,8,9,356.82,0.4485,0.204428,0.8253,141.48,False
1545,175,0,9,10,2.33,0.5417,0.0676,0.7296,143.12,False
1546,175,0,6,7,56.18,0.6304,0.088177,0.7915,73.06,False
1547,175,0,0,1,,0.0,1.0,0.0,0.0,False
1548,176,0,27,28,96.08,0.312,0.071045,0.8831,192.25,False
1549,176,0,52,53,70.1,0.1031,0.577451,0.8652,180.85,False
1550,176,0,62,63,84.7,0.1385,0.305821,0.8654,231.55,False
1551,176,0,27,28,112.09,0.0941,0.790342,0.8831,114.76,False
1552,176,0,56,57,23.01,0.0812,0.693255,0.8732,151.18,False
1553,176,0,9,10,90.98,0.7208,0.005806,0.7993,119.81,True
1554,176,0,6,7,105.48,0.845,0.007333,0.7971,162.67,True
1555,176,0,59,60,150.9,0.0265,0.959647,0.8721,91.73,False
1556,176,0,27,28,77.89,0.2332,0.23215,0.8831,107.92,False
1557,176,0,56,57,323.02,0.2169,0.071173,0.8732,128.42,False
1558,176,0,58,59,323.65,0.1132,0.477707,0.8732,245.17,False
1559,176,0,25,26,116.24,0.2303,0.268089,0.8889,118.14,False
1560,176,0,25,26,174.2,0.2199,0.301416,0.8889,82.05,False
1561,176,0,20,21,121.31,0.3292,0.113949,0.904,58.3,False
1562,176,0,13,14,100.91,0.5285,0.023248,0.908,88.09,True
1563,176,0,22,23,84.03,0.2299,0.316133,0.8952,114.86,False
1564,176,0,23,24,118.25,0.1824,0.470295,0.8904,82.57,False
1565,176,0,20,21,104.19,0.4731,0.009731,0.8952,186.86,False
1566,176,0,31,32,294.88,0.2758,0.093872,0.8522,145.15,False
1567,176,0,31,32,287.53,0.4016,0.005909,0.8648,274.44,False
1568,176,0,25,26,240.91,0.1018,0.77513,0.8753,73.48,False
1569,176,0,25,26,292.69,0.1345,0.640533,0.8753,51.23,False
1570,176,0,27,28,304.95,0.1451,0.570747,0.8753,69.38,False
1571,176,0,28,29,302.64,0.107,0.729439,0.8737,167.39,False
1572,176,0,27,28,283.47,0.1048,0.746992,0.8721,69.1,False
1573,176,0,26,27,227.91,0.1795,0.43682,0.8737,113.84,False
1574,176,0,26,27,248.23,0.2705,0.149497,0.8685,169.91,False
1575,176,0,20,21,270.56,0.3352,0.104888,0.8756,152.24,False
1576,176,0,19,20,263.95,0.3888,0.054607,0.8758,167.53,False
1577,176,0,23,24,334.61,0.1274,0.692928,0.8721,26.52,False
1578,176,0,9,10,289.61,0.8566,0.000258,0.8648,222.74,True
1579,176,0,6,7,248.58,0.403,0.3946,0.8066,106.38,False
1580,176,0,3,4,251.93,0.8646,0.100592,0.7598,152.68,False
1581,176,0,2,3,266.92,0.8631,0.256638,0.8079,148.96,False
1582,177,0,42,43,24.38,0.2483,0.074351,0.8521,616.03,False
1583,177,0,32,33,355.1,0.1967,0.292274,0.8645,199.17,False
1584,177,0,22,23,61.35,0.4,0.02771,0.8645,436.6,False
